broadcastInfo,category,geo,loc_id,naver_address,naver_title,post,tel,thumUrl,title
"{'name': None, 'menu': None}","['음식점', '브런치']","[126.9437799, 37.559479]",330387094051921,서울특별시 서대문구 대현동 142-9 1층 노란집,노란집,363,070-4038-2690,http://ldb.phinf.naver.net/20171017_136/1508210061673yot1O_JPEG/kr0oaY-sUW86FuXs_q2ciuMO.jpg,노란집
"{'name': None, 'menu': None}","['일식', '돈가스']","[126.77763, 37.6740508]",593859150805338,경기도 고양시 일산동구 정발산동 1135-5 1층,호천당 일산점,363,031-911-8844,http://ldb.phinf.naver.net/20190226_163/1551141098506Pzsob_JPEG/U_cu4LmdtHeiaCasZvZ0gyeM.jpg,호천당
"{'name': '생방송오늘저녁', 'menu': '김치말이밥'}","['음식점', '한식']","[126.9785551, 37.5673053]",2052380,서울특별시 중구 무교동 27,이북만두,364,02-776-7361,http://ldb.phinf.naver.net/20150831_78/1440989189721A3fVX_JPEG/11356993_0.jpg,이북 손만두
"{'name': None, 'menu': None}","['일식', '일식당']","[127.1084875, 37.51044]",2222796061133840,서울특별시 송파구 송파동 56-2 1층 1호,오쓰세이로무시,364,02-419-2222,http://ldb.phinf.naver.net/20180712_216/1531407502930DBQzY_JPEG/AXu0GIGhqugsCyVIxo395EJC.jpg,오쓰세이로무시
"{'name': None, 'menu': None}","['일식', '초밥,롤']","[126.885003, 35.1228398]",285420973,광주광역시 서구 풍암동 1185-6,벗초밥,365,062-654-7963,http://ldb.phinf.naver.net/20180604_241/1528078152943qQWhL_JPEG/o-kga5-rGgio96WJLi9cZbTU.jpg,벗초밥
"{'name': None, 'menu': None}","['음식점', '이탈리아음식']","[127.0469727, 37.3799577]",422201028,경기도 성남시 분당구 석운동 6-20,헬로오드리,1311,031-8017-8746,http://ldb.phinf.naver.net/20190612_173/1560317013917SJSom_PNG/U7MLzJ_GZadHI9lqroS6X5L6.png,헬로오드리
"{'name': None, 'menu': None}","['한식', '조개요리']","[127.084385, 37.5370858]",1608597642579875,서울특별시 광진구 구의동 246-14,강릉엄지네꼬막집,366,02-452-2992,http://ldb.phinf.naver.net/20180413_109/1523609408118iQeHL_JPEG/1zphLAOcOO8xJ-rnrMg6uQe1.jpg,엄지네꼬막집
"{'name': None, 'menu': None}","['음식점', '베트남음식']","[127.0033196, 37.2680969]",524089121297110,경기도 수원시 팔달구 매산로1가 40-1,에머이 수원역점,367,031-247-7174,http://ldb.phinf.naver.net/20180130_178/1517278602563zrhQU_JPEG/8mfintP62r2kZQmCqLGJc6qC.jpg,에머이수원역점
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.9173133, 37.5475133]",2051552968434447,서울특별시 마포구 합정동 361-1,shoop,368,02-322-1640,http://ldb.phinf.naver.net/20180511_76/1525965509362nFlti_JPEG/tPG2KPdvAqw031zu41gUgOsO.jpeg.jpg,SHOOP!
"{'name': None, 'menu': None}","['한식', '곱창,막창,양']","[129.0615853, 35.1570066]",738474266493102,부산광역시 부산진구 부전동 168-394,가곱,369,051-807-2177,http://ldb.phinf.naver.net//20160704_276/1467621496653nwtdX_JPEG/image.jpeg,가곱
"{'name': '미식클럽', 'menu': '돈가스'}","['일식', '돈가스']","[127.0190936, 37.514795]",1678976965465299,서울특별시 서초구 잠원동 21-5 1층,한성돈까스,369,02-540-7054,http://ldb.phinf.naver.net/20150831_50/1441019280655aQz9Q_JPEG/11684597_0.jpg,신사 한성돈까스
"{'name': None, 'menu': None}","['중식', '중식당']","[126.8280188, 37.3122875]",1039996442794849,경기도 안산시 단원구 고잔동 707,몽짬뽕,37,031-410-0418,http://ldb.phinf.naver.net/20190131_35/1548902519568nsjCs_JPEG/qx4DmBL1ZvjxRJoghf__afbB.jpeg.jpg,몽짬뽕
"{'name': None, 'menu': None}","['일식', '돈가스']","[127.0294178, 37.5878062]",251708835590718,서울특별시 성북구 안암동5가 15-53,이세돈가스고려대점,37,02-927-7749,,이세돈까스
"{'name': None, 'menu': None}","['한식', '감자탕']","[126.6342891, 37.4541643]",248051772545919,인천광역시 미추홀구 용현5동 629-56,이대조뼈다귀해장국,37,032-888-8117,http://blogfiles.naver.net/20160224_227/rnthdgml82_1456288459872MUKSD_JPEG/20150828_184149.jpg#1600x900,이대조 뼈다귀
"{'name': '2015테이스티로드', 'menu': '오코노미야키'}","['술집', '요리주점']","[126.9225989, 37.549472]",316899485,서울특별시 마포구 상수동 90-6,호노야,372,02-6389-3741,http://blogfiles.naver.net/20150717_240/234summer_1437097696226GqxXO_JPEG/P1014413.JPG#740x555,홍대 호노야
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[127.0027129, 37.2674075]",1262444377165971,경기도 수원시 팔달구 매산로1가 53-9,스타벅스 수원매산점,373,031-243-1972,http://ldb.phinf.naver.net/20151112_294/1447316784020fNqpg_JPEG/167062575643581_0.jpeg,스타벅스 수원 매산로점
"{'name': None, 'menu': None}","['음식점', '베트남음식']","[127.0185833, 37.5908094]",374667469627551,서울특별시 성북구 동선동2가 140 지하 1층 안녕베트남,안녕베트남 성신여대점,1313,02-929-1225,http://ldb.phinf.naver.net/20171219_109/1513666325384IG9WH_JPEG/eIVbdCYzh_3zt2TzYG_2PhGb.jpg,안녕베트남 성신여대점
"{'name': None, 'menu': None}","['한식', '돼지고기구이']","[127.0272056, 37.5018446]",1954055001492888,서울특별시 강남구 역삼동 619-5,고기꾼김춘배 강남점,374,070-4251-5659,http://ldb.phinf.naver.net/20180504_67/1525429164924y96lX_JPEG/KakaoTalk_20180420_193206041.jpg,고기꾼김춘배 강남점
"{'name': '생방송투데이', 'menu': '돈가스'}","['일식', '돈가스']","[126.920973, 37.5503244]",1033571145,서울특별시 마포구 서교동 405-14,돈까스대왕전홍대점,376,,,홍대 돈까스대왕전
"{'name': None, 'menu': None}","['술집', '맥주,호프']","[127.0548782, 37.5833163]",379280612841366,서울특별시 동대문구 전농동 152-11,해피디쉬클럽,376,070-4184-5269,http://ldb.phinf.naver.net/20181214_157/1544782485583gpm02_JPEG/KakaoTalk_Photo_2018-12-14-19-14-12_58.jpeg,해피디쉬클럽
"{'name': None, 'menu': None}","['음식점', '베트남음식']","[128.4322048, 36.0936992]",221113991778545,경상북도 구미시 진평동 67-5,베트남노상식당 구미진평점,38,054-476-0192,http://ldb.phinf.naver.net/20180212_154/1518415712231dfpXR_JPEG/qHA0bt5Wx2SbxB1_r-aMUv0x.jpg,베트남노상식당 구미
"{'name': None, 'menu': None}","['한식', '육류,고기요리']","[126.6364841, 37.4294567]",125177811220055,인천광역시 연수구 옥련동 194-46,송도이동갈비 본점,38,032-831-0000,http://ldb.phinf.naver.net/20190418_238/15555620813655cB35_JPEG/l2g8M168wQ5C6KWrxhUapeKa.jpg,송도이동갈비
"{'name': None, 'menu': None}","['한식', '한정식']","[127.1142703, 36.7901403]",289209034834523,충청남도 천안시 서북구 쌍용동 1736,숟가락반상 마실 천안본점,38,041-571-7007,http://ldb.phinf.naver.net/20160527_162/14643270864936Ybtp_JPEG/176477546138639_19.jpeg,퓨전한정식 마실
"{'name': None, 'menu': None}","['한식', '국수']","[127.0294625, 37.5871487]",443349766009974,서울특별시 성북구 안암동5가 101-27,무아국수집,38,02-927-7050,http://ldb.phinf.naver.net/20180122_198/1516578747054yAib6_JPEG/MitK8BjEvKQN8Cu0eMCyV9UJ.JPG.jpg,무아국수집
"{'name': None, 'menu': None}","['음식점', '한식']","[126.6854923, 33.5452575]",904034483050375,제주특별자치도 제주시 조천읍 북촌리 1570-3,현우식당,38,064-783-0765,,현우식당
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.9250821, 37.5645859]",462896860722435,서울특별시 마포구 연남동 223-80,카페하이웨스트,38700,,http://ldb.phinf.naver.net/20170629_155/1498699232322iwJiu_JPEG/186579505052_0.JPG,Cafe Highwaist
"{'name': None, 'menu': None}","['한식', '매운탕,해물탕']","[129.106941, 35.1823232]",352631395,부산광역시 연제구 연산9동 490-25,연산낙지해물탕,381,051-758-8838,http://ldb.phinf.naver.net/20150901_278/1441093175557hEjaC_JPEG/166473633849106_0.jpeg,연산낙지해물탕
"{'name': None, 'menu': None}","['술집', '요리주점']","[126.92055, 37.5502916]",1049927891750567,서울특별시 마포구 서교동 405-11 1층 393F 철판요리,393F철판요리주점,1000,02-333-0393,,393f
"{'name': None, 'menu': None}","['일식', '일식당']","[127.0002404, 37.2656796]",552769885102748,경기도 수원시 팔달구 매산로1가 18 AK플라자 수원점 3층,토끼정 수원역사,1315,031-240-1682,http://ldb.phinf.naver.net/20181217_181/1545030512243jGz4G_PNG/XFmLFK6oaHFIe_cfUeIld-nb.png,수원 토끼정
"{'name': None, 'menu': None}","['음식점', '한식']","[126.9213873, 37.5503999]",459015311136311,서울특별시 마포구 서교동 407-21 2층,꼬막의추억,384,02-332-5459,http://ldb.phinf.naver.net/20180104_88/1515028672248oVpff_JPEG/6eUA-YZQngTxl2E00kanY6Rj.JPG.jpg,홍대 꼬막의추억
"{'name': '생방송오늘저녁', 'menu': '생선구이'}","['한식', '생선구이']","[127.0063904, 37.5702789]",4690075,서울특별시 종로구 종로5가 281-9,호남집,386,02-2279-0996,http://blogfiles.naver.net/20151229_190/unsyun_14513660176675NW8i_JPEG/DSC00236.JPG#900x675,호남집 생선구이
"{'name': '테이스티로드시즌3', 'menu': '뷔페'}","['음식점', '뷔페']","[126.4079489, 33.2469269]",296185561106842,제주특별자치도 서귀포시 색달동 3039-3 3층,호텔신라제주 더파크뷰,389,064-735-5334,http://blogfiles.naver.net/20160223_50/vaius_1456218098388FjMHV_JPEG/IMG_5080_copy.jpg#550x412,더 파크뷰 (The Parkview)
"{'name': None, 'menu': None}","['한식', '칼국수,만두']","[126.349696, 36.515166]",286146631829564,충청남도 태안군 안면읍 승언리 346-4,대성식관,39,041-674-1156,http://ldb.phinf.naver.net/20160121_297/14533466006511NmAV_JPEG/176071525339395_2.jpg,대성식관
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[129.1139782, 35.1776745]",122402215,부산광역시 수영구 망미동 475-1,테라로사 수영점,39200,,,수영구 Terarosa  테라로사
"{'name': '수요미식회', 'menu': '평양냉면'}","['한식', '냉면']","[126.9987029, 37.5682697]",255449989,서울특별시 중구 주교동 118-1,우래옥,390,02-2265-0151,http://ldb.phinf.naver.net/20150831_131/1441017839808DchkO_JPEG/11679381_0.jpg,Woo Lae Oak
"{'name': None, 'menu': None}","['일식', '일식당']","[127.0258905, 37.5024249]",138203520208859,서울특별시 강남구 역삼동 814,교토가츠규 강남점,392,02-561-7044,http://ldb.phinf.naver.net/20190529_222/1559094014906Ii4Mz_JPEG/ZEwZ2pXxtWw3K2mrpPm6jvNv.jpg,교토 가츠규
"{'name': None, 'menu': None}","['음식점', '아시아음식']","[126.8886449, 37.5088488]",1840599242840549,서울특별시 구로구 신도림동 692,마스터키친 현대백화점 디큐브시티점,392,02-2210-9707,,마스터키친
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[127.0247625, 37.5048397]",995265086,서울특별시 강남구 논현동 200-7,투썸플레이스 신논현역점,393,02-540-2388,http://blogfiles.naver.net/20160306_65/ericjin35_14572734629726M73A_JPEG/IMG_6126.JPG#740x555,신논현역 투썸
"{'name': '2TV생생정보', 'menu': '마라탕'}","['중식', '중식당']","[127.029066, 37.4976462]",421038085004683,서울특별시 강남구 역삼동 825-20,라공방 강남1호 본점,395,02-562-0825,http://ldb.phinf.naver.net/20170914_280/1505367797509IxXOp_JPEG/yKdrrB16yhVCcemdrYlheBYz.jpg,라공방
"{'name': None, 'menu': None}","['한식', '순대,순대국']","[126.974755, 37.57122]",2005932,서울특별시 종로구 당주동 40,화목순대국전문,1318,02-723-8313,http://ldb.phinf.naver.net/20180620_141/1529484720377M0kU5_JPEG/Cl3PVAYLduHvaNF4iK2hPCbb.jpg,화목 순대국
"{'name': '2TV생생정보', 'menu': '밀면'}","['한식', '국수']","[128.646515, 35.2485997]",326552139,경상남도 창원시 의창구 명서동 75-15,명서밀면,398,055-288-3994,http://blogfiles.naver.net/20160119_218/khwow77_1453130487399zSof9_JPEG/20151206_113802.jpg#900x675,명서밀면
"{'name': None, 'menu': None}","['음식점', '이탈리아음식']","[126.9362013, 37.5582587]",1641805602549587,서울특별시 서대문구 창천동 52-43 2층,고래파스타,399,02-336-6791,http://ldb.phinf.naver.net/20180405_145/1522900988308y0w6n_JPEG/tNJmYqDXRQUlYlOeW5qA7jJq.jpg,고래파스타
"{'name': '좋은아침', 'menu': None}","['중식', '중식당']","[127.1305002, 37.5234167]",225403,서울특별시 강동구 성내동 448-17,차이나린찐,399,02-470-2600,http://ldb.phinf.naver.net/20171204_39/1512313437838d0iqh_JPEG/XvunwuQCM8QeqaG8rRwxAaik.jpg,차이나린찐
"{'name': None, 'menu': None}","['술집', '맥주,호프']","[127.0399312, 37.5600304]",1951427821828624,서울특별시 성동구 행당동 4-20,엘루이 피자,399,02-2291-1365,http://ldb.phinf.naver.net/20180608_151/1528423771684Od2xq_JPEG/ykpn0WoYqf-i__vT9j9pRB34.jpg,Ellui Pizza & Pub
"{'name': None, 'menu': None}","['카페,디저트', '아이스크림']","[126.9056455, 37.5613461]",346676799227675,서울특별시 마포구 성산동 266-13,배스킨라빈스 마포구청역,4,02-325-1131,http://ldb.phinf.naver.net/20150831_170/1441016374053MYi8y_JPEG/146755577128386_0.jpg,베스킨라빈스마포구청역점
"{'name': None, 'menu': None}","['한식', '육류,고기요리']","[126.9259383, 37.6025293]",225330018312459,서울특별시 은평구 녹번동 155-20,보리네생고깃간 은평구청점,4,02-6013-6992,http://ldb.phinf.naver.net/20190527_240/15589311800257OWWD_JPEG/OWYu1UZ33rEykPxR0uTm04z2.jpg,보리네생고깃간
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[127.0435414, 37.5003252]",561632730925308,서울특별시 강남구 역삼동 721-39,투썸플레이스 역삼르네상스점,4,02-538-1593,,A TWOSOME PLACE
"{'name': None, 'menu': None}","['카페,디저트', '아이스크림']","[126.9386829, 37.4703419]",423636864636196,서울특별시 관악구 신림동 240-3,배스킨라빈스 서울대,4,02-878-3133,http://ldb.phinf.naver.net/20150831_34/1440992115146wOnKb_JPEG/146755576040526_0.jpg,배스킨라빈스 서울대점
"{'name': None, 'menu': None}","['중식', '중식당']","[126.969215, 37.2969882]",342571066300156,경기도 수원시 장안구 율전동 433-103,귀신반점수원성대점,4,031-294-1089,,귀신반점
"{'name': None, 'menu': None}","['한식', '순대,순대국']","[128.992621, 35.0991441]",601720558,부산광역시 사하구 괴정동 946-5,병천황토방순대 괴정점,4,051-208-2866,http://ldb.phinf.naver.net/20150901_229/1441039591050vqNbh_GIF/12926289_0.gif,부산광역시 괴정동 병천순대
"{'name': None, 'menu': None}","['일식', '일본식라면']","[127.0004794, 37.5815152]",210647859372776,서울특별시 종로구 명륜4가 129,부탄츄 대학로점,1320,02-766-6604,http://ldb.phinf.naver.net/20161103_112/1478134875341W0tyz_JPEG/177052545930968_0.jpeg,대학로 부탄츄
"{'name': '생활의달인', 'menu': '케이크'}","['카페,디저트', '케이크전문']","[126.9212327, 37.5499535]",256153454,서울특별시 마포구 서교동 408-8,피오니,4047,02-333-5325,http://ldb.phinf.naver.net/20150831_255/1441019887484gvjPT_JPEG/166580553074202_0.jpg,Peony
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[126.9836487, 37.4967018]",41632054,서울특별시 서초구 방배동 753-7,커피프레지던트,4096,02-532-3578,http://blogfiles.naver.net/20160307_149/zz282_1457331748215TA3SR_JPEG/IMG_8485.JPG#2592x1728,Coffee President
"{'name': None, 'menu': None}","['일식', '일본식라면']","[129.0621543, 35.1581782]",213332825975262,부산광역시 부산진구 부전동 144-1,칸다소바,4131,051-809-1662,,칸다소바
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[126.9350632, 37.5570516]",404176511,서울특별시 서대문구 창천동 57-61,파이홀,4134,02-334-1181,http://ldb.phinf.naver.net/20171229_55/1514547601568bqMzb_JPEG/hqZt7dbtIXum_wGnCIilc1Mq.jpeg.jpg,파이홀
"{'name': '생방송오늘저녁', 'menu': '찐빵'}","['카페,디저트', '찐빵']","[126.6182931, 35.5947383]",457279231320762,전라북도 부안군 진서면 진서리 1219-73,슬지네찐빵 슬지제빵소,4143,010-3252-0059,http://ldb.phinf.naver.net/20170804_61/1501815730660p2sY6_JPEG/186678544530194_0.jpeg,슬지제빵소
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[128.537965, 35.8126614]",1750969791851431,대구광역시 달서구 상인동 1421-21,오늘은커피,4148,053-286-1421,,오;늘은 커피
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[129.0628451, 35.1586778]",170736933592550,부산광역시 부산진구 전포동 660-16,카페 도링쿠,4153,,http://ldb.phinf.naver.net/20180523_146/1527049852066IGA77_JPEG/uzi1BNRMngb2I-mEVgO2udAR.jpg,도링쿠
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[127.0351778, 37.5028936]",1920953408145338,서울특별시 강남구 역삼동 641-1 2층,크리에잇쿠키 역삼점,4165,02-558-8890,http://ldb.phinf.naver.net/20170728_204/1501202870390BUdVf_JPEG/1.jpg,크리에잇쿠키 Cre8cookies 역삼점
"{'name': None, 'menu': None}","['음식점', '이탈리아음식']","[126.9211819, 37.5490133]",145946076077163,서울특별시 마포구 서교동 408-25,Bistro 사랑방,1322,070-4799-0368,http://ldb.phinf.naver.net/20181106_215/1541483731239KSL31_JPEG/8-W90JV-M8aZQLeBVKLY2AOe.JPG.jpg,Bistro사랑방
"{'name': None, 'menu': None}","['음식점', '양식']","[127.0220256, 37.5209255]",661944457347138,서울특별시 강남구 신사동 520-7,어썸로즈,4198,02-518-0619,http://ldb.phinf.naver.net/20170704_79/1499136002683jzIFX_JPEG/186654517020273_0.jpeg,어썸로즈
"{'name': '생방송투데이', 'menu': '밧줄빵'}","['음식점', '카페,디저트']","[127.1910012, 37.2627746]",1554044548039471,경기도 용인시 처인구 유방동 755,어 로프 슬라이스 피스,4214,031-339-1488,http://ldb.phinf.naver.net/20180723_199/1532308178504smRLb_JPEG/3LTBdqsTJbZsmeMY0-wsITVv.jpg,어로프슬라이스피스
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.9569399, 37.478563]",739720546219850,서울특별시 관악구 봉천동 1612-51,시트론오피스,4217,02-878-0407,http://ldb.phinf.naver.net/20180430_210/1525073290800baBzu_JPEG/rBmB6A9elOQ75m7z6xe436dy.jpg,시트론오피스
